,Unnamed: 0,conversation_id,created_at,author_id,lang,text,source,id,retweet_count,reply_count,like_count,quote_count,user_verified,user_protected,user_description,user_id,user_username,user_name,user_created_at,user_followers_count,user_following_count,user_tweet_count,user_listed_count,user_location,advice,caution,resource,remediation,other impact,service_interruption,weather_information
184,184,1486136200981204992,2022-01-26T00:37:36.000Z,41428799,en,"A storm is expected to rapidly intensify, and possibly reach weather bomb criteria, as it tracks up the U.S. East Coast Friday night and Saturday. It could be a high-impact storm for Atlantic Canada later Saturday and into Sunday, as well. #NBstorm #NSstorm #PEstorm #NLwx https://t.co/l9oxOCwlYe",TweetDeck,1486136200981204992,1,0,9,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,True,False,False,False,False,True
185,185,1486322790907232266,2022-01-26T12:59:02.000Z,39728167,en,"A significant storm is possible for NL this weekend. Right now it looks like rain for eastern Newfoundland. Snow to rain for central and the west coast. Snow for Labrador.

Strong winds are expected and there should be storm surge.

Keep checking back for details. #nlwx",TweetDeck,1486322790907232266,1,1,6,0,False,False,"CBN reporter for @NTVNewsNL.
Journalist. Husband. Dad to our cockapoo Henry. RTs ≠ endorsements. (he/him) 🇨🇦 🏳️‍🌈

Story ideas kbrookings@ntv.ca",39728167.0,kylebrookings,Kyle Sooley-Brookings,2009-05-13T10:55:38.000Z,1491.0,1346.0,17258.0,34.0,"St. John's, NL",False,True,False,False,False,False,True
186,186,1487090195400998912,2022-01-28T15:48:26.000Z,40065735,en,"Important information from @hfxgov about emergency shelter availability this coming weekend.

#NSStorm https://t.co/gdgvIXbewN",TweetDeck,1487090195400998912,3,1,8,0,False,False,The Nova Scotia Government's Emergency Management Office provides prompt and coordinated responses to emergencies.,40065735.0,nsemo,Nova Scotia EMO,2009-05-14T19:22:54.000Z,26523.0,307.0,18369.0,325.0,Nova Scotia,False,False,True,False,False,False,False
187,187,1487452782328262663,2022-01-29T16:09:27.000Z,41428799,en,"Another notable stat about the East Coast storm will be the temperatures in parts of the region. Newfoundland will be 15 degrees warmer than Florida Saturday overnight into Sunday morning. St. John’s will see overnight low of 12°C, while Jacksonville will dip to -3°C. #NLwx #FLwx https://t.co/ehw21hRoQE",TweetDeck,1487457872808226822,2,0,3,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,False,False,False,False,False,True
188,188,1487464422587219979,2022-01-29T16:35:28.000Z,40065735,en,"Due to the storm, @HealthNS has advised that COVID testing locations in Western Zone will close early.

If you need to head out in the weather today, be sure to check in advance about cancellations and closures.

#NSStorm https://t.co/a7ZnHWFoyx",TweetDeck,1487464422587219979,1,0,6,0,False,False,The Nova Scotia Government's Emergency Management Office provides prompt and coordinated responses to emergencies.,40065735.0,nsemo,Nova Scotia EMO,2009-05-14T19:22:54.000Z,26523.0,307.0,18369.0,325.0,Nova Scotia,True,True,False,False,False,True,False
189,189,1487466970450739202,2022-01-29T16:45:36.000Z,40065735,en,"UPDATE: @TownOfYarmouth has advised that transit services will be cancelled today, Jan 29, due to the storm. 

#NSStorm https://t.co/NomH5319dd",TweetDeck,1487466970450739202,0,0,2,0,False,False,The Nova Scotia Government's Emergency Management Office provides prompt and coordinated responses to emergencies.,40065735.0,nsemo,Nova Scotia EMO,2009-05-14T19:22:54.000Z,26523.0,307.0,18369.0,325.0,Nova Scotia,False,False,False,False,False,True,False
190,190,1487813644532563979,2022-01-30T18:24:32.000Z,382173022,en,"@MeghanHollett @ryantg65 You might be right.  Seeing how the current rainfall total for the month is 3 times the normal for January.  Heck, this story is already 20 mm above what normally falls for the month.  #nlwx https://t.co/teftM1C6Oh",TweetDeck,1487854256434696192,0,2,0,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,True
191,191,1487888468235759616,2022-01-30T20:40:29.000Z,3064691542,en,"A winter storm impacted the Maritimes Saturday.  Snowfall of 40 cm was reported in St. Georges, and this was followed by a few mm of rain.  Summary of unofficial snowfall accumulation for #PE https://t.co/cgZbU3gQMt
Send us your weather reports using #PEStorm.",Hootsuite Inc.,1487888468235759616,2,0,1,0,True,True,"Canada’s official weather and climate source. Tweets by @environmentca meteorologists. 
 Suivez-nous en français @ECCCMeteoPE
 Terms: https://t.co/TiqYoSdDYL",3064691542.0,ECCCWeatherPE,ECCC Weather Prince Edward Island,2015-02-28T00:34:07.000Z,1064.0,2.0,481.0,31.0,"Ile-du-Prince-Edouard, Canada",False,False,False,False,False,False,True
192,192,1488127862230061057,2022-01-31T12:31:45.000Z,382173022,en,Let's try an #nlwx treasure hunt this morning.  People on the Avalon:  Reply with a picture of what snow you have left in your back yard.,TweetDeck,1488127862230061057,1,7,1,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,True
193,193,1488160081950748680,2022-01-31T14:39:46.000Z,242499768,en,This does not look good for our area. Unless you're a skier or snowmobiler. #ONstorm https://t.co/LaxlVQaiFj,TweetDeck,1488160081950748680,1,2,1,0,False,False,Boomer. Watched the Leafs win the Cup. Watched man step on the moon. Endured the Disco era. Survived Y2K. Evaded COVID so far. I have thoughts. I'm human.,242499768.0,grifflion,R D Hawes 🇨🇦 🇬🇧 🇪🇺 🇳🇴,2011-01-24T22:54:02.000Z,1411.0,2328.0,14312.0,46.0,Canada,False,False,False,False,False,False,True
194,194,1488176436477321220,2022-01-31T15:44:46.000Z,3648465740,en,"Public Weather Alerts for Ontario south. Fog advisory in effect this morning.  If visibility is reduced while driving, slow down, watch for tail lights ahead and be prepared to stop. #ONStorm https://t.co/BcCss1D97T https://t.co/sgzMP3NsxE",Hootsuite Inc.,1488176436477321220,0,0,0,0,False,False,An official account of the Ministry of Transportation. Traveller info for Ontario's provincial hwys. Monitored 24/7. TOU: https://t.co/5iDlJn5CKB Fr: @ON511Ouest,3648465740.0,511ONWest,511ONWest,2015-09-22T12:11:26.000Z,7573.0,30.0,22587.0,105.0,"Ontario, Canada",True,True,False,False,False,False,True
195,195,1488178549630681095,2022-01-31T15:53:09.000Z,24560211,en,"It was a busy weather weekend! New temp records, heavy rain and snow. 

Here is a summary of all the final numbers: https://t.co/EClGS5xzx6

#nlwx",TweetDeck,1488178549630681095,0,0,8,0,True,True,"@CBCNL Meteorologist • Some people think I make stuff up for a living, sometimes I think that too! • Views expressed here are my own. #nlwx | she/her",24560211.0,a_brauweiler,Ashley Brauweiler,2009-03-15T18:13:55.000Z,15616.0,878.0,9746.0,81.0,"St. John's, NL",False,False,True,False,False,False,True
196,196,1488238510691729417,2022-01-31T19:51:25.000Z,21258217,en,"According to @511Alberta and @CypressCounty, upwards of 30 vehicles were involved in the collision that has shut down a section of the Trans-Canada Highway between Brooks and Suffield.
#yeg #abroads #abstorm #yegwx

 https://t.co/F07A94KlKz",SocialFlow,1488238510691729417,5,3,5,1,True,True,Our City. Our News.,21258217.0,GlobalEdmonton,Global Edmonton,2009-02-19T00:16:30.000Z,238231.0,591.0,218263.0,1274.0,"Edmonton, AB",False,True,False,False,True,True,False
197,197,1488256558454784006,2022-01-31T21:03:08.000Z,2544206017,en,"So the most recent snow storm has blocked my damn door... We keep getting snow almost every weekend...

#nsstorm",TweetDeck,1488256558454784006,0,0,0,0,False,False,Providing a comedic view of #OSINT. RT/FL/LK ≠ Endorsement.,2544206017.0,Arkhorse,Baal,2014-06-03T19:50:06.000Z,1110.0,254.0,19638.0,22.0,"Kentville, Nova Scotia",False,False,False,True,True,False,False
198,198,1488273349180538885,2022-01-31T22:09:51.000Z,126193672,en,"Dangerous travel conditions expected overnight tonight and Tuesday as a winter storm moves through Manitoba. 

Blizzard warnings are out and conditions could last through Tuesday afternoon.  https://t.co/l601EjmnFM 

Check road conditions here: https://t.co/RKnGzjP4ZL
#mbstorm https://t.co/VA8ZAa07l1",Hootsuite Inc.,1488273349180538885,14,0,29,1,True,True,"Canada’s official weather and climate source. Tweets by @environmentca meteorologists. 
 Suivez-nous en français @ECCCMeteoMB
 Terms: https://t.co/PRb3Y58HTR",126193672.0,ECCCWeatherMB,ECCC Weather Manitoba,2010-03-25T03:12:02.000Z,3671.0,54.0,556.0,54.0,"Manitoba, Canada",False,True,True,False,False,False,True
199,199,1488293518028197893,2022-01-31T23:30:00.000Z,293005120,en,"Don’t forget to UPDATE your emergency kit. Items do expire and information changes. Most important, PRACTICE your family plan and update it as your family’s needs change. More tips at: https://t.co/O4iKu6O2nR 
#nsstorm #nbstorm #nlwx #pestorm https://t.co/3rvIyaTGy2",TweetDeck,1488293518028197893,1,0,1,0,False,False,@redcrosscanada in Atlantic Canada/Croix-Rouge canadienne en Atlantique. Disaster response/health programs/violence prevention/ humanitarian issues et plus.,293005120.0,CanRedCrossATL,CanRedCrossATL,2011-05-04T16:07:53.000Z,4576.0,3998.0,11136.0,116.0,Atlantic Canada,True,False,True,False,False,False,False
